SKU,LOC,FECHA,UNI
Art03,LOC_149,2/5/2019,3
Art03,LOC_149,6/5/2019,1
Art03,LOC_149,8/5/2019,1
Art03,LOC_149,10/5/2019,2
Art03,LOC_149,14/5/2019,1
Art03,LOC_149,15/5/2019,2
Art03,LOC_149,17/5/2019,2
Art03,LOC_149,20/5/2019,1
Art03,LOC_149,21/5/2019,2
Art03,LOC_149,23/5/2019,2
Art03,LOC_149,24/5/2019,1
Art03,LOC_149,26/5/2019,1
Art03,LOC_149,28/5/2019,2
Art03,LOC_149,29/5/2019,1
Art03,LOC_149,31/5/2019,1
Art03,LOC_149,1/6/2019,1
Art03,LOC_149,3/6/2019,1
Art03,LOC_149,6/6/2019,3
Art03,LOC_149,7/6/2019,1
Art03,LOC_149,8/6/2019,2
Art03,LOC_149,10/6/2019,2
Art03,LOC_149,11/6/2019,1
Art03,LOC_149,15/6/2019,1
Art03,LOC_149,19/6/2019,1
Art03,LOC_149,20/6/2019,1
Art03,LOC_149,21/6/2019,1
Art03,LOC_150,2/4/2019,2
Art03,LOC_150,4/4/2019,1
Art03,LOC_150,19/4/2019,1
Art03,LOC_150,20/4/2019,1
Art03,LOC_150,21/4/2019,1
Art03,LOC_150,22/4/2019,1
Art03,LOC_150,24/4/2019,1
Art03,LOC_150,26/4/2019,1
Art03,LOC_150,2/5/2019,1
Art03,LOC_150,7/5/2019,1
Art03,LOC_150,13/5/2019,1
Art03,LOC_150,23/5/2019,1
Art03,LOC_150,29/5/2019,1
Art03,LOC_150,2/6/2019,1
Art03,LOC_150,8/6/2019,1
Art03,LOC_150,12/6/2019,1
Art03,LOC_150,14/6/2019,1
Art03,LOC_150,19/6/2019,1
Art03,LOC_150,21/6/2019,2
Art03,LOC_151,1/4/2019,1
Art03,LOC_151,11/4/2019,1
Art03,LOC_151,18/4/2019,1
Art03,LOC_151,21/4/2019,1
Art03,LOC_151,22/4/2019,1
Art03,LOC_151,24/4/2019,1
Art03,LOC_151,30/4/2019,1
Art03,LOC_151,3/5/2019,1
Art03,LOC_151,9/5/2019,1
Art03,LOC_151,19/5/2019,1
Art03,LOC_151,23/5/2019,1
Art03,LOC_151,28/5/2019,1
Art03,LOC_151,8/6/2019,1
Art03,LOC_151,9/6/2019,1
Art03,LOC_151,17/6/2019,1
Art03,LOC_151,18/6/2019,1
Art03,LOC_152,1/4/2019,2
Art03,LOC_152,3/4/2019,1
Art03,LOC_152,4/4/2019,1
Art03,LOC_152,6/4/2019,1
Art03,LOC_152,9/4/2019,1
Art03,LOC_152,12/4/2019,3
Art03,LOC_152,13/4/2019,1
Art03,LOC_152,24/4/2019,1
Art03,LOC_152,25/4/2019,1
Art03,LOC_152,29/4/2019,1
Art03,LOC_152,30/4/2019,2
Art03,LOC_152,1/5/2019,2
Art03,LOC_152,4/5/2019,2
Art03,LOC_152,7/5/2019,1
Art03,LOC_152,8/5/2019,1
Art03,LOC_152,14/5/2019,4
Art03,LOC_152,16/5/2019,2
Art03,LOC_152,17/5/2019,1
Art03,LOC_152,18/5/2019,2
Art03,LOC_152,19/5/2019,1
Art03,LOC_152,20/5/2019,3
Art03,LOC_152,21/5/2019,1
Art03,LOC_152,22/5/2019,2
Art03,LOC_152,23/5/2019,2
Art03,LOC_152,25/5/2019,2
Art03,LOC_152,27/5/2019,1
Art03,LOC_152,31/5/2019,1
Art03,LOC_152,1/6/2019,1
Art03,LOC_152,2/6/2019,1
Art03,LOC_152,5/6/2019,1
Art03,LOC_152,6/6/2019,1
Art03,LOC_152,9/6/2019,2
Art03,LOC_152,10/6/2019,1
Art03,LOC_152,13/6/2019,1
Art03,LOC_152,14/6/2019,1
Art03,LOC_152,17/6/2019,1
Art03,LOC_153,28/4/2019,1
Art03,LOC_153,3/5/2019,1
Art03,LOC_153,30/5/2019,1
Art03,LOC_153,5/6/2019,1
Art03,LOC_153,12/6/2019,1
Art03,LOC_154,4/4/2019,1
Art03,LOC_154,8/4/2019,2
Art03,LOC_154,12/4/2019,1
Art03,LOC_154,16/4/2019,1
Art03,LOC_154,17/4/2019,1
Art03,LOC_154,20/4/2019,1
Art03,LOC_154,21/4/2019,1
Art03,LOC_154,24/4/2019,1
Art03,LOC_154,3/5/2019,2
Art03,LOC_154,9/5/2019,1
Art03,LOC_154,16/5/2019,1
Art03,LOC_154,21/5/2019,1
Art03,LOC_154,28/5/2019,1
Art03,LOC_154,7/6/2019,1
Art03,LOC_154,12/6/2019,1
Art03,LOC_154,18/6/2019,1
Art03,LOC_155,4/4/2019,1
Art03,LOC_155,13/4/2019,1
Art03,LOC_155,27/4/2019,1
Art03,LOC_155,4/5/2019,1
Art03,LOC_155,12/6/2019,1
Art03,LOC_155,18/6/2019,1
Art03,LOC_156,1/4/2019,2
Art03,LOC_156,2/4/2019,1
Art03,LOC_156,3/4/2019,1
Art03,LOC_156,7/4/2019,1
Art03,LOC_156,8/4/2019,1
Art03,LOC_156,9/4/2019,1
Art03,LOC_156,10/4/2019,1
Art03,LOC_156,11/4/2019,1
Art03,LOC_156,12/4/2019,2
Art03,LOC_156,13/4/2019,1
Art03,LOC_156,14/4/2019,2
Art03,LOC_156,15/4/2019,1
Art03,LOC_156,17/4/2019,1
Art03,LOC_156,18/4/2019,3
Art03,LOC_156,19/4/2019,2
Art03,LOC_156,20/4/2019,3
Art03,LOC_156,25/4/2019,2
Art03,LOC_156,26/4/2019,2
Art03,LOC_156,27/4/2019,1
Art03,LOC_156,3/5/2019,3
Art03,LOC_156,4/5/2019,1
Art03,LOC_156,5/5/2019,1
Art03,LOC_156,9/5/2019,1
Art03,LOC_156,11/5/2019,1
Art03,LOC_156,12/5/2019,1
Art03,LOC_156,14/5/2019,1
Art03,LOC_156,18/5/2019,1
Art03,LOC_156,22/5/2019,1
Art03,LOC_156,29/5/2019,1
Art03,LOC_156,30/5/2019,1
Art03,LOC_156,31/5/2019,1
Art03,LOC_156,4/6/2019,1
Art03,LOC_156,5/6/2019,1
Art03,LOC_156,7/6/2019,1
Art03,LOC_156,8/6/2019,2
Art03,LOC_156,23/6/2019,1
Art03,LOC_157,1/4/2019,7
Art03,LOC_157,2/4/2019,3
Art03,LOC_157,3/4/2019,3
Art03,LOC_157,4/4/2019,2
Art03,LOC_157,5/4/2019,3
Art03,LOC_157,6/4/2019,2
Art03,LOC_157,7/4/2019,1
Art03,LOC_157,8/4/2019,4
Art03,LOC_157,9/4/2019,6
Art03,LOC_157,10/4/2019,2
Art03,LOC_157,11/4/2019,2
Art03,LOC_157,12/4/2019,8
Art03,LOC_157,15/4/2019,5
Art03,LOC_157,16/4/2019,10
Art03,LOC_157,17/4/2019,11
Art03,LOC_157,18/4/2019,2
Art03,LOC_157,20/4/2019,2
Art03,LOC_157,21/4/2019,2
Art03,LOC_157,22/4/2019,6
Art03,LOC_157,23/4/2019,3
Art03,LOC_157,24/4/2019,7
Art03,LOC_157,25/4/2019,4
Art03,LOC_157,26/4/2019,9
Art03,LOC_157,27/4/2019,4
Art03,LOC_157,28/4/2019,4
Art03,LOC_157,29/4/2019,7
Art03,LOC_157,30/4/2019,3
Art03,LOC_157,1/5/2019,2
Art03,LOC_157,2/5/2019,3
Art03,LOC_157,3/5/2019,3
Art03,LOC_157,4/5/2019,5
Art03,LOC_157,5/5/2019,1
Art03,LOC_157,6/5/2019,3
Art03,LOC_157,7/5/2019,7
Art03,LOC_157,8/5/2019,4
Art03,LOC_157,9/5/2019,5
Art03,LOC_157,10/5/2019,10
Art03,LOC_157,12/5/2019,5
Art03,LOC_157,13/5/2019,5
Art03,LOC_157,14/5/2019,1
Art03,LOC_157,15/5/2019,2
Art03,LOC_157,16/5/2019,1
Art03,LOC_157,17/5/2019,13
Art03,LOC_157,18/5/2019,10
Art03,LOC_157,19/5/2019,2
Art03,LOC_157,20/5/2019,4
Art03,LOC_157,21/5/2019,2
Art03,LOC_157,22/5/2019,5
Art03,LOC_157,23/5/2019,2
Art03,LOC_157,24/5/2019,5
Art03,LOC_157,25/5/2019,1
Art03,LOC_157,26/5/2019,3
Art03,LOC_157,27/5/2019,2
Art03,LOC_157,28/5/2019,4
Art03,LOC_157,29/5/2019,4
Art03,LOC_157,30/5/2019,2
Art03,LOC_157,31/5/2019,4
Art03,LOC_157,1/6/2019,6
Art03,LOC_157,2/6/2019,5
Art03,LOC_157,3/6/2019,3
Art03,LOC_157,4/6/2019,1
Art03,LOC_157,5/6/2019,9
Art03,LOC_157,6/6/2019,3
Art03,LOC_157,7/6/2019,3
Art03,LOC_157,9/6/2019,1
Art03,LOC_157,10/6/2019,5
Art03,LOC_157,11/6/2019,3
Art03,LOC_157,12/6/2019,5
Art03,LOC_157,13/6/2019,4
Art03,LOC_157,14/6/2019,2
Art03,LOC_157,16/6/2019,2
Art03,LOC_157,17/6/2019,1
Art03,LOC_157,18/6/2019,3
Art03,LOC_157,19/6/2019,2
Art03,LOC_157,20/6/2019,1
Art03,LOC_157,21/6/2019,4
Art03,LOC_157,22/6/2019,4
Art03,LOC_158,1/4/2019,4
Art03,LOC_158,2/4/2019,6
Art03,LOC_158,3/4/2019,3
Art03,LOC_158,4/4/2019,4
Art03,LOC_158,5/4/2019,3
Art03,LOC_158,6/4/2019,2
Art03,LOC_158,7/4/2019,2
Art03,LOC_158,8/4/2019,3
Art03,LOC_158,9/4/2019,2
Art03,LOC_158,10/4/2019,7
Art03,LOC_158,11/4/2019,5
Art03,LOC_158,12/4/2019,5
Art03,LOC_158,13/4/2019,3
Art03,LOC_158,14/4/2019,2
Art03,LOC_158,15/4/2019,1
Art03,LOC_158,16/4/2019,1
Art03,LOC_158,17/4/2019,2
Art03,LOC_158,18/4/2019,2
Art03,LOC_158,22/4/2019,1
Art03,LOC_158,21/6/2019,2
Art03,LOC_158,22/6/2019,1
Art03,LOC_158,23/6/2019,3
Art03,LOC_159,6/4/2019,1
Art03,LOC_159,19/4/2019,2
Art03,LOC_159,25/4/2019,1
Art03,LOC_159,1/5/2019,1
Art03,LOC_159,5/5/2019,1
Art03,LOC_159,9/5/2019,1
Art03,LOC_159,20/5/2019,1
Art03,LOC_159,28/5/2019,1
Art03,LOC_159,29/5/2019,1
Art03,LOC_160,12/4/2019,1
Art03,LOC_160,17/5/2019,1
Art03,LOC_160,24/5/2019,1
Art03,LOC_160,31/5/2019,1
Art03,LOC_160,20/6/2019,1
Art03,LOC_161,1/4/2019,1
Art03,LOC_161,7/4/2019,1
Art03,LOC_161,12/4/2019,1
Art03,LOC_161,13/4/2019,3
Art03,LOC_161,14/4/2019,2
Art03,LOC_161,15/4/2019,1
Art03,LOC_161,16/4/2019,1
Art03,LOC_161,18/4/2019,2
Art03,LOC_161,20/4/2019,2
Art03,LOC_161,21/4/2019,1
Art03,LOC_161,22/4/2019,2
Art03,LOC_161,24/4/2019,2
Art03,LOC_161,27/4/2019,4
Art03,LOC_161,29/4/2019,1
Art03,LOC_161,30/4/2019,1
Art03,LOC_161,3/5/2019,1
Art03,LOC_161,4/5/2019,1
Art03,LOC_161,7/5/2019,1
Art03,LOC_161,8/5/2019,1
Art03,LOC_161,9/5/2019,1
Art03,LOC_161,10/5/2019,1
Art03,LOC_161,11/5/2019,2
Art03,LOC_161,15/5/2019,1
Art03,LOC_161,22/5/2019,1
Art03,LOC_161,23/5/2019,2
Art03,LOC_161,24/5/2019,1
Art03,LOC_161,26/5/2019,2
Art03,LOC_161,31/5/2019,4
Art03,LOC_161,4/6/2019,1
Art03,LOC_161,5/6/2019,2
Art03,LOC_161,6/6/2019,1
Art03,LOC_161,7/6/2019,1
Art03,LOC_161,8/6/2019,2
Art03,LOC_161,12/6/2019,1
Art03,LOC_161,14/6/2019,1
Art03,LOC_161,15/6/2019,1
Art03,LOC_161,16/6/2019,1
Art03,LOC_161,19/6/2019,2
Art03,LOC_161,21/6/2019,2
Art03,LOC_162,5/4/2019,1
Art03,LOC_162,8/4/2019,1
Art03,LOC_162,11/4/2019,1
Art03,LOC_162,12/4/2019,1
Art03,LOC_162,13/4/2019,1
Art03,LOC_162,17/4/2019,1
Art03,LOC_162,20/4/2019,1
Art03,LOC_162,26/4/2019,1
Art03,LOC_162,16/5/2019,2
Art03,LOC_162,19/5/2019,1
Art03,LOC_162,21/5/2019,1
Art03,LOC_162,23/5/2019,3
Art03,LOC_162,27/5/2019,1
Art03,LOC_162,30/5/2019,1
Art03,LOC_162,4/6/2019,2
Art03,LOC_162,5/6/2019,1
Art03,LOC_162,8/6/2019,1
Art03,LOC_162,10/6/2019,1
Art03,LOC_162,11/6/2019,1
Art03,LOC_162,14/6/2019,1
Art03,LOC_162,21/6/2019,2
Art03,LOC_162,23/6/2019,1
Art03,LOC_163,1/4/2019,3
Art03,LOC_163,2/4/2019,12
Art03,LOC_163,3/4/2019,6
Art03,LOC_163,4/4/2019,10
Art03,LOC_163,5/4/2019,6
Art03,LOC_163,6/4/2019,2
Art03,LOC_163,8/4/2019,1
Art03,LOC_163,10/4/2019,5
Art03,LOC_163,11/4/2019,12
Art03,LOC_163,12/4/2019,4
Art03,LOC_163,22/4/2019,13
Art03,LOC_163,26/4/2019,1
Art03,LOC_163,27/4/2019,10
Art03,LOC_163,29/4/2019,8
Art03,LOC_163,30/4/2019,10
Art03,LOC_163,2/5/2019,13
Art03,LOC_163,3/5/2019,1
Art03,LOC_163,4/5/2019,8
Art03,LOC_163,6/5/2019,9
Art03,LOC_163,7/5/2019,13
Art03,LOC_163,8/5/2019,7
Art03,LOC_163,9/5/2019,9
Art03,LOC_163,10/5/2019,3
Art03,LOC_163,11/5/2019,5
Art03,LOC_163,13/5/2019,6
Art03,LOC_163,14/5/2019,2
Art03,LOC_163,15/5/2019,3
Art03,LOC_163,16/5/2019,5
Art03,LOC_163,17/5/2019,9
Art03,LOC_163,18/5/2019,2
Art03,LOC_163,20/5/2019,3
Art03,LOC_163,21/5/2019,4
Art03,LOC_163,22/5/2019,4
Art03,LOC_163,23/5/2019,2
Art03,LOC_163,24/5/2019,2
Art03,LOC_163,27/5/2019,2
Art03,LOC_163,28/5/2019,6
Art03,LOC_163,29/5/2019,2
Art03,LOC_163,30/5/2019,1
Art03,LOC_163,31/5/2019,1
Art03,LOC_163,3/6/2019,3
Art03,LOC_163,4/6/2019,8
Art03,LOC_163,5/6/2019,2
Art03,LOC_163,6/6/2019,4
Art03,LOC_163,7/6/2019,5
Art03,LOC_163,10/6/2019,5
Art03,LOC_163,11/6/2019,2
Art03,LOC_163,12/6/2019,5
Art03,LOC_163,13/6/2019,5
Art03,LOC_163,15/6/2019,5
Art03,LOC_163,17/6/2019,1
Art03,LOC_163,19/6/2019,3
Art03,LOC_163,20/6/2019,1
Art03,LOC_163,22/6/2019,1
Art03,LOC_164,2/4/2019,1
Art03,LOC_164,6/4/2019,1
Art03,LOC_164,8/4/2019,1
Art03,LOC_164,11/4/2019,1
Art03,LOC_164,12/4/2019,4
Art03,LOC_164,13/4/2019,1
Art03,LOC_164,14/4/2019,3
Art03,LOC_164,17/4/2019,1
Art03,LOC_164,18/4/2019,8
Art03,LOC_164,19/4/2019,7
Art03,LOC_164,20/4/2019,2
Art03,LOC_164,24/4/2019,2
Art03,LOC_164,25/4/2019,1
Art03,LOC_164,27/4/2019,4
Art03,LOC_164,2/5/2019,2
Art03,LOC_164,3/5/2019,1
Art03,LOC_164,5/5/2019,2
Art03,LOC_164,7/5/2019,1
Art03,LOC_164,9/5/2019,1
Art03,LOC_164,11/5/2019,1
Art03,LOC_164,12/5/2019,2
Art03,LOC_164,15/5/2019,2
Art03,LOC_164,16/5/2019,2
Art03,LOC_164,17/5/2019,2
Art03,LOC_164,18/5/2019,1
Art03,LOC_164,19/5/2019,1
Art03,LOC_164,20/5/2019,3
Art03,LOC_164,22/5/2019,1
Art03,LOC_164,24/5/2019,6
Art03,LOC_164,26/5/2019,3
Art03,LOC_164,28/5/2019,1
Art03,LOC_164,30/5/2019,1
Art03,LOC_164,31/5/2019,2
Art03,LOC_164,2/6/2019,2
Art03,LOC_164,4/6/2019,2
Art03,LOC_164,5/6/2019,1
Art03,LOC_164,9/6/2019,1
Art03,LOC_164,13/6/2019,4
Art03,LOC_164,14/6/2019,1
Art03,LOC_164,16/6/2019,1
Art03,LOC_164,23/6/2019,3
Art03,LOC_165,10/4/2019,1
Art03,LOC_165,16/4/2019,1
Art03,LOC_165,14/6/2019,1
Art03,LOC_166,5/4/2019,1
Art03,LOC_166,12/4/2019,1
Art03,LOC_166,21/4/2019,1
Art03,LOC_166,7/5/2019,1
Art03,LOC_166,18/5/2019,1
Art03,LOC_166,22/5/2019,1
Art03,LOC_166,23/5/2019,1
Art03,LOC_166,3/6/2019,1
Art03,LOC_167,1/4/2019,1
Art03,LOC_167,3/4/2019,1
Art03,LOC_167,6/4/2019,1
Art03,LOC_167,7/4/2019,1
Art03,LOC_167,14/4/2019,1
Art03,LOC_167,18/4/2019,2
Art03,LOC_167,21/4/2019,1
Art03,LOC_167,22/4/2019,3
Art03,LOC_167,27/4/2019,2
Art03,LOC_167,28/4/2019,1
Art03,LOC_167,1/5/2019,1
Art03,LOC_167,4/5/2019,1
Art03,LOC_167,6/5/2019,2
Art03,LOC_167,9/5/2019,1
Art03,LOC_167,11/5/2019,1
Art03,LOC_167,13/5/2019,1
Art03,LOC_167,17/5/2019,3
Art03,LOC_167,19/5/2019,2
Art03,LOC_167,21/5/2019,1
Art03,LOC_167,24/5/2019,2
Art03,LOC_167,30/5/2019,1
Art03,LOC_167,31/5/2019,1
Art03,LOC_167,1/6/2019,1
Art03,LOC_167,3/6/2019,1
Art03,LOC_167,4/6/2019,2
Art03,LOC_167,5/6/2019,1
Art03,LOC_167,8/6/2019,3
Art03,LOC_167,9/6/2019,1
Art03,LOC_167,13/6/2019,2
Art03,LOC_167,14/6/2019,1
Art03,LOC_167,18/6/2019,3
Art03,LOC_167,20/6/2019,2
Art03,LOC_167,21/6/2019,1
Art03,LOC_167,22/6/2019,1
Art03,LOC_168,1/4/2019,1
Art03,LOC_168,6/4/2019,1
Art03,LOC_168,7/4/2019,1
Art03,LOC_168,10/4/2019,1
Art03,LOC_168,11/4/2019,1
Art03,LOC_168,16/4/2019,1
Art03,LOC_168,17/4/2019,2
Art03,LOC_168,19/4/2019,1
Art03,LOC_168,23/4/2019,1
Art03,LOC_168,24/4/2019,1
Art03,LOC_168,29/4/2019,1
Art03,LOC_168,30/4/2019,2
Art03,LOC_168,3/5/2019,1
Art03,LOC_168,5/5/2019,1
Art03,LOC_168,10/5/2019,2
Art03,LOC_168,12/5/2019,1
Art03,LOC_168,14/5/2019,1
Art03,LOC_168,16/5/2019,2
Art03,LOC_168,17/5/2019,2
Art03,LOC_168,18/5/2019,1
Art03,LOC_168,20/5/2019,1
Art03,LOC_168,24/5/2019,2
Art03,LOC_168,25/5/2019,5
Art03,LOC_168,31/5/2019,1
Art03,LOC_168,4/6/2019,1
Art03,LOC_168,7/6/2019,1
Art03,LOC_168,9/6/2019,1
Art03,LOC_168,15/6/2019,1
Art03,LOC_168,20/6/2019,1
Art03,LOC_169,1/4/2019,1
Art03,LOC_169,2/4/2019,2
Art03,LOC_169,3/4/2019,1
Art03,LOC_169,5/4/2019,1
Art03,LOC_169,6/4/2019,1
Art03,LOC_169,7/4/2019,1
Art03,LOC_169,8/4/2019,1
Art03,LOC_169,9/4/2019,3
Art03,LOC_169,10/4/2019,6
Art03,LOC_169,11/4/2019,2
Art03,LOC_169,12/4/2019,3
Art03,LOC_169,13/4/2019,3
Art03,LOC_169,15/4/2019,2
Art03,LOC_169,16/4/2019,5
Art03,LOC_169,17/4/2019,2
Art03,LOC_169,18/4/2019,1
Art03,LOC_169,19/4/2019,1
Art03,LOC_169,20/4/2019,2
Art03,LOC_169,21/4/2019,4
Art03,LOC_169,24/4/2019,2
Art03,LOC_169,25/4/2019,1
Art03,LOC_169,26/4/2019,2
Art03,LOC_169,29/4/2019,2
Art03,LOC_169,30/4/2019,1
Art03,LOC_169,2/5/2019,1
Art03,LOC_169,3/5/2019,4
Art03,LOC_169,4/5/2019,2
Art03,LOC_169,6/5/2019,2
Art03,LOC_169,7/5/2019,1
Art03,LOC_169,8/5/2019,2
Art03,LOC_169,9/5/2019,1
Art03,LOC_169,10/5/2019,1
Art03,LOC_169,12/5/2019,4
Art03,LOC_169,13/5/2019,1
Art03,LOC_169,20/5/2019,4
Art03,LOC_169,22/5/2019,1
Art03,LOC_169,23/5/2019,1
Art03,LOC_169,24/5/2019,1
Art03,LOC_169,25/5/2019,2
Art03,LOC_169,27/5/2019,1
Art03,LOC_169,30/5/2019,1
Art03,LOC_169,8/6/2019,3
Art03,LOC_169,9/6/2019,1
Art03,LOC_169,10/6/2019,1
Art03,LOC_169,12/6/2019,1
Art03,LOC_169,13/6/2019,1
Art03,LOC_169,14/6/2019,2
Art03,LOC_169,15/6/2019,2
Art03,LOC_169,20/6/2019,1
Art03,LOC_169,21/6/2019,1
Art03,LOC_169,22/6/2019,1
Art03,LOC_170,13/4/2019,1
Art03,LOC_170,19/4/2019,1
Art03,LOC_170,13/5/2019,1
Art03,LOC_170,18/5/2019,2
Art03,LOC_170,24/5/2019,1
Art03,LOC_170,28/5/2019,1
Art03,LOC_170,31/5/2019,1
Art03,LOC_170,10/6/2019,1
Art03,LOC_171,1/4/2019,3
Art03,LOC_171,2/4/2019,3
Art03,LOC_171,3/4/2019,3
Art03,LOC_171,4/4/2019,4
Art03,LOC_171,5/4/2019,3
Art03,LOC_171,6/4/2019,6
Art03,LOC_171,7/4/2019,2
Art03,LOC_171,8/4/2019,4
Art03,LOC_171,9/4/2019,6
Art03,LOC_171,10/4/2019,3
Art03,LOC_171,11/4/2019,5
Art03,LOC_171,12/4/2019,5
Art03,LOC_171,13/4/2019,4
Art03,LOC_171,14/4/2019,1
Art03,LOC_171,16/4/2019,3
Art03,LOC_171,17/4/2019,2
Art03,LOC_171,18/4/2019,1
Art03,LOC_171,19/4/2019,2
Art03,LOC_171,20/4/2019,1
Art03,LOC_171,22/4/2019,7
Art03,LOC_171,24/4/2019,3
Art03,LOC_171,25/4/2019,6
Art03,LOC_171,26/4/2019,2
Art03,LOC_171,27/4/2019,3
Art03,LOC_171,28/4/2019,2
Art03,LOC_171,29/4/2019,7
Art03,LOC_171,30/4/2019,4
Art03,LOC_171,2/5/2019,3
Art03,LOC_171,3/5/2019,5
Art03,LOC_171,4/5/2019,2
Art03,LOC_171,5/5/2019,4
Art03,LOC_171,6/5/2019,2
Art03,LOC_171,7/5/2019,4
Art03,LOC_171,9/5/2019,2
Art03,LOC_171,10/5/2019,2
Art03,LOC_171,11/5/2019,7
Art03,LOC_171,12/5/2019,6
Art03,LOC_171,13/5/2019,4
Art03,LOC_171,15/5/2019,8
Art03,LOC_171,16/5/2019,6
Art03,LOC_171,17/5/2019,3
Art03,LOC_171,18/5/2019,5
Art03,LOC_171,19/5/2019,8
Art03,LOC_171,20/5/2019,4
Art03,LOC_171,21/5/2019,3
Art03,LOC_171,22/5/2019,2
Art03,LOC_171,23/5/2019,4
Art03,LOC_171,24/5/2019,6
Art03,LOC_171,25/5/2019,1
Art03,LOC_171,26/5/2019,2
Art03,LOC_171,27/5/2019,2
Art03,LOC_171,28/5/2019,2
Art03,LOC_171,29/5/2019,2
Art03,LOC_171,30/5/2019,2
Art03,LOC_171,31/5/2019,5
Art03,LOC_171,1/6/2019,4
Art03,LOC_171,2/6/2019,4
Art03,LOC_171,3/6/2019,3
Art03,LOC_171,5/6/2019,2
Art03,LOC_171,6/6/2019,1
Art03,LOC_171,7/6/2019,7
Art03,LOC_171,8/6/2019,7
Art03,LOC_171,9/6/2019,2
Art03,LOC_171,10/6/2019,1
Art03,LOC_171,11/6/2019,3
Art03,LOC_171,12/6/2019,1
Art03,LOC_171,13/6/2019,1
Art03,LOC_171,14/6/2019,3
Art03,LOC_171,15/6/2019,4
Art03,LOC_171,16/6/2019,1
Art03,LOC_171,17/6/2019,3
Art03,LOC_171,18/6/2019,6
Art03,LOC_171,19/6/2019,1
Art03,LOC_171,20/6/2019,4
Art03,LOC_171,21/6/2019,1
Art03,LOC_171,22/6/2019,3
Art03,LOC_171,23/6/2019,3
Art03,LOC_172,1/4/2019,1
Art03,LOC_172,2/4/2019,1
Art03,LOC_172,3/4/2019,2
Art03,LOC_172,4/4/2019,2
Art03,LOC_172,5/4/2019,3
Art03,LOC_172,6/4/2019,1
Art03,LOC_172,8/4/2019,1
Art03,LOC_172,9/4/2019,1
Art03,LOC_172,11/4/2019,1
Art03,LOC_172,12/4/2019,1
Art03,LOC_172,13/4/2019,1
Art03,LOC_172,15/4/2019,2
Art03,LOC_172,16/4/2019,4
Art03,LOC_172,17/4/2019,5
Art03,LOC_172,23/4/2019,3
Art03,LOC_172,24/4/2019,3
Art03,LOC_172,25/4/2019,3
Art03,LOC_172,26/4/2019,2
Art03,LOC_172,29/4/2019,1
Art03,LOC_172,30/4/2019,1
Art03,LOC_172,2/5/2019,3
Art03,LOC_172,3/5/2019,1
Art03,LOC_172,4/5/2019,2
Art03,LOC_172,6/5/2019,1
Art03,LOC_172,7/5/2019,3
Art03,LOC_172,8/5/2019,1
Art03,LOC_172,9/5/2019,2
Art03,LOC_172,13/5/2019,4
Art03,LOC_172,14/5/2019,1
Art03,LOC_172,15/5/2019,3
Art03,LOC_172,16/5/2019,3
Art03,LOC_172,17/5/2019,4
Art03,LOC_172,20/5/2019,2
Art03,LOC_172,21/5/2019,3
Art03,LOC_172,22/5/2019,2
Art03,LOC_172,23/5/2019,1
Art03,LOC_172,24/5/2019,2
Art03,LOC_172,25/5/2019,3
Art03,LOC_172,27/5/2019,4
Art03,LOC_172,28/5/2019,2
Art03,LOC_172,29/5/2019,1
Art03,LOC_172,30/5/2019,4
Art03,LOC_172,31/5/2019,3
Art03,LOC_172,3/6/2019,2
Art03,LOC_172,4/6/2019,4
Art03,LOC_172,5/6/2019,2
Art03,LOC_172,6/6/2019,5
Art03,LOC_172,7/6/2019,4
Art03,LOC_172,10/6/2019,2
Art03,LOC_172,11/6/2019,4
Art03,LOC_172,13/6/2019,2
Art03,LOC_172,17/6/2019,2
Art03,LOC_172,18/6/2019,1
Art03,LOC_172,19/6/2019,1
Art03,LOC_172,21/6/2019,1
Art03,LOC_172,22/6/2019,1
Art03,LOC_173,2/4/2019,1
Art03,LOC_173,20/4/2019,1
Art03,LOC_173,24/4/2019,1
Art03,LOC_173,3/6/2019,1
Art03,LOC_174,1/4/2019,1
Art03,LOC_174,13/4/2019,1
Art03,LOC_174,18/4/2019,1
Art03,LOC_174,24/4/2019,2
Art03,LOC_174,8/5/2019,1
Art03,LOC_174,9/5/2019,1
Art03,LOC_174,22/6/2019,1
Art03,LOC_175,16/4/2019,2
Art03,LOC_175,27/4/2019,1
Art03,LOC_175,30/4/2019,1
Art03,LOC_175,6/5/2019,1
Art03,LOC_175,10/5/2019,1
Art03,LOC_175,3/6/2019,1
Art03,LOC_175,10/6/2019,1
Art03,LOC_175,12/6/2019,1
Art03,LOC_176,18/4/2019,1
Art03,LOC_176,29/4/2019,1
Art03,LOC_176,30/4/2019,1
Art03,LOC_176,16/5/2019,2
Art03,LOC_176,18/5/2019,1
Art03,LOC_176,22/5/2019,2
Art03,LOC_176,29/5/2019,1
Art03,LOC_176,8/6/2019,1
Art03,LOC_176,10/6/2019,1
Art03,LOC_176,14/6/2019,2
Art03,LOC_176,15/6/2019,1
Art03,LOC_176,18/6/2019,1
Art03,LOC_177,2/4/2019,2
Art03,LOC_177,3/4/2019,2
Art03,LOC_177,5/4/2019,2
Art03,LOC_177,6/4/2019,2
Art03,LOC_177,8/4/2019,6
Art03,LOC_177,10/4/2019,1
Art03,LOC_177,12/4/2019,2
Art03,LOC_177,14/4/2019,4
Art03,LOC_177,18/4/2019,2
